Rainfall_Monteporzio,Rainfall_Velletri,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri,Date,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9
26.0,36.8,1551.2486666666666,3593.5863333333336,3301.3624444444445,3643.8563333333336,7346.775000000001,2411.383333333333,3602.958,3206.3196666666668,8.05,19.34,25/03/2013,-33.39,-92.95,-107.88,-97.22,-99.63,-91.3,-93.62,-94.65,-97.1
10.2,11.8,1653.526111111111,3662.0688888888885,3157.2894444444446,3705.8394444444443,7555.060555555556,2583.966111111111,3820.078333333333,3364.1438888888893,7.26,9.561666666666667,26/03/2013,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
0.2,0.2,2147.862777777778,3708.8166666666666,3253.6966666666667,3644.1894444444447,7797.493333333334,2338.554444444444,3940.0877777777787,3155.405,9.23,11.63888888888889,27/03/2013,-26.99,-90.98,-107.83,-95.8,-97.31,-89.76,-97.36,-93.22,-94.0
2.0,4.8,1148.6505555555555,3300.702777777778,3386.2044444444446,3511.2499999999995,6993.5488888888885,2558.084444444444,3776.1555555555556,3239.918333333333,9.1,10.923333333333334,28/03/2013,-34.56,-93.64,-113.51,-98.0,-100.35,-91.7,-93.96,-95.62,-96.2
0.0,0.4,1623.0922222222225,3493.705,3944.940555555556,3609.4983333333334,6960.320555555555,2620.7061111111107,3919.4466666666663,3504.12,12.45,16.81,29/03/2013,-33.63,-93.21,-108.18,-97.88,-99.93,-91.43,-93.84,-95.03,-97.71
12.6,6.4,1168.0188888888888,3308.6522222222216,3608.1994444444445,3437.8955555555553,6926.575000000001,2521.3722222222223,3507.4977777777776,3353.717777777778,10.94,15.1,30/03/2013,-47.66,-100.82,-116.06,-100.73,-103.88,-93.27,-96.61,-102.27,-94.45
14.6,12.0,1053.6716666666666,3636.6355555555556,3524.8116666666665,3684.8388888888885,7516.7827777777775,2799.996111111111,3809.5461111111113,3525.418888888889,8.74,11.274444444444445,31/03/2013,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
10.0,13.8,1767.6016666666665,3584.621111111111,3079.2055555555553,3589.92,7279.148333333334,2444.2155555555555,3721.488888888889,3286.8244444444445,9.33,11.714999999999998,01/04/2013,-33.39,-92.95,-107.88,-97.22,-99.63,-91.3,-93.62,-94.65,-97.1
25.2,17.2,1387.913888888889,3635.0544444444445,3614.1488888888894,3669.4155555555553,7195.623888888889,2649.9772222222223,3862.3344444444447,3398.73,8.55,15.25,02/04/2013,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
0.2,0.0,741.4866666666667,3590.2455555555553,3973.7527777777777,3633.154444444445,7894.086666666666,2806.545555555555,3771.6122222222225,3637.0961111111114,8.78,11.562777777777777,03/04/2013,-48.49,-99.63,-116.56,-100.69,-103.28,-92.74,-96.39,-97.82,-92.03
0.0,0.0,597.4161111111111,2653.7849999999994,2884.711666666667,2996.8905555555557,6544.92,2291.166111111111,3323.633333333333,2656.125555555556,10.6,18.795,04/04/2013,-45.64,-99.96,-115.52,-100.9,-103.58,-93.05,-97.25,-100.9,-93.67
6.0,2.2,1178.1172222222222,3401.4572222222223,3290.4061111111114,3527.8777777777777,7366.669444444446,2529.5788888888887,3679.2083333333335,3237.456111111111,9.15,11.601666666666667,05/04/2013,-34.47,-93.65,-113.47,-97.99,-100.37,-91.73,-93.97,-95.64,-93.48
0.2,0.0,534.728888888889,3103.667222222222,3368.317777777778,3482.8994444444447,7535.965,2681.441111111111,3903.763333333333,3036.239444444445,11.33,16.62,06/04/2013,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.0,0.0,633.1116666666667,3366.9494444444445,3275.202777777778,3632.2433333333333,7904.152222222222,2790.8094444444446,3994.2316666666666,3236.451666666667,11.67,19.4,07/04/2013,-45.41,-91.14,-108.09,-95.79,-97.35,-90.09,-97.36,-92.88,-94.65
0.0,0.4,1552.913333333333,3560.616666666667,3885.6099999999997,3604.9461111111113,7066.665,2645.030555555555,3915.7972222222224,3577.092777777778,9.14,14.93,08/04/2013,-33.63,-93.21,-108.18,-97.88,-99.93,-91.43,-93.84,-95.03,-97.71
0.0,0.0,548.9644444444443,3367.202777777778,3281.6644444444446,3630.871666666667,7811.514444444443,2782.186111111111,3984.3822222222225,3229.0361111111106,11.42,18.18,09/04/2013,-30.56,-94.15,-113.5,-98.25,-100.67,-92.02,-94.48,-96.2,-96.75
0.0,0.0,332.69111111111107,3408.3872222222217,3352.221666666667,3652.581666666667,8006.336666666666,2828.826111111111,4049.5599999999995,3196.9766666666665,11.63,16.60388888888889,10/04/2013,-34.85,-97.93,-117.72,-100.1,-102.6,-92.21,-96.75,-98.42,-105.28
0.0,0.0,386.80555555555554,3209.679444444444,3320.528333333333,3642.8911111111115,7956.116666666667,2743.430555555555,3996.0811111111116,3241.403888888889,12.37,13.82,11/04/2013,-23.66,-93.15,-109.56,-98.09,-100.53,-91.67,-93.4,-95.07,-89.9
0.0,0.0,723.4611111111112,3322.6805555555557,3122.5061111111117,3650.1655555555553,7988.594444444445,2830.0216666666665,3992.601666666667,3244.413333333333,13.32,13.6,12/04/2013,-23.66,-93.15,-109.56,-98.09,-100.53,-91.67,-93.4,-95.07,-89.9
0.0,0.0,680.0405555555556,3460.6405555555557,3184.024444444445,3647.9816666666666,8007.404444444446,2827.2855555555557,3994.903888888889,3256.2133333333336,13.25,15.73,13/04/2013,-39.94,-98.08,-117.72,-100.22,-102.71,-92.3,-96.84,-98.58,-105.12
0.0,0.0,633.1116666666667,3341.3166666666666,3170.442222222222,3651.141666666667,8013.908333333334,2846.0633333333335,4004.8299999999995,3243.733333333333,15.05,16.28,14/04/2013,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.0,0.0,633.1116666666667,3040.4294444444445,3279.2899999999995,3534.985555555556,7718.1338888888895,2624.4866666666667,3861.2361111111104,3202.601666666667,15.73,16.17,15/04/2013,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,441.9972222222222,2933.3083333333334,3387.5955555555556,3396.0599999999995,7404.077222222223,2633.92,3795.793333333333,3013.17,15.66,16.38,16/04/2013,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,669.1522222222222,3343.9144444444446,3197.456666666667,3652.0672222222224,8015.198333333332,2849.4950000000003,4019.147777777778,3239.7472222222223,16.15,16.58,17/04/2013,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.0,0.0,383.39166666666665,3341.3166666666666,3170.442222222222,3651.141666666667,8013.908333333334,2846.0633333333335,4004.8299999999995,3243.733333333333,16.65,17.4,18/04/2013,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.0,0.0,633.1116666666667,3341.3166666666666,3170.442222222222,3651.141666666667,8013.908333333334,2846.0633333333335,4004.8299999999995,3243.733333333333,16.76,17.18,19/04/2013,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
1.2,0.0,1912.0866666666666,3212.94,3556.8483333333334,3422.8561111111107,7409.934444444445,2700.0394444444446,3654.463333333333,3250.289444444444,10.93,13.22,20/04/2013,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.4,1.4,1811.9877777777776,3615.958333333334,3589.882222222222,3669.0577777777776,7745.838333333333,2578.077777777778,3905.6477777777773,3428.5016666666666,10.17,11.84,21/04/2013,-33.63,-93.21,-108.18,-97.88,-99.93,-91.43,-93.84,-95.03,-97.71
12.0,13.6,1628.2394444444444,3642.9016666666666,3213.9594444444447,3711.0577777777776,7664.368333333332,2597.253888888889,3901.386111111111,3420.5416666666665,7.03,8.97,22/04/2013,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
0.0,2.6,1761.71,3476.8366666666666,3813.898333333333,3597.5444444444443,6938.218888888889,2657.6144444444444,3912.2027777777776,3459.392222222222,11.2,13.04,23/04/2013,-23.64,-93.34,-110.11,-98.19,-100.6,-91.8,-93.78,-95.5,-90.46
0.0,0.0,823.8577777777778,3343.9144444444446,3197.456666666667,3652.0672222222224,8015.198333333332,2849.4950000000003,4019.147777777778,3239.7472222222223,16.04,18.27,24/04/2013,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.0,0.0,1290.7488888888888,3368.8405555555555,3264.5661111111117,3633.8572222222224,7817.79,2800.671666666667,3993.682222222222,3217.987777777778,18.35,20.22,25/04/2013,-23.71,-93.14,-109.63,-98.08,-100.5,-91.66,-93.38,-95.04,-89.91
1.6,2.8,1175.5955555555556,3586.5394444444446,3714.533333333333,3709.6355555555556,7309.190555555555,2809.6105555555555,3857.877222222222,3572.138888888889,15.24,16.31,26/04/2013,-33.38,-92.94,-107.88,-97.22,-99.64,-91.3,-93.63,-94.66,-97.02
2.8,0.6,1051.067777777778,3231.6455555555553,3141.8372222222224,3334.022222222222,6770.204999999999,2472.0088888888886,3543.2361111111113,3192.6977777777774,13.3,13.8,27/04/2013,-22.07,-92.91,-111.81,-97.76,-99.66,-91.48,-93.35,-95.08,-95.09
0.0,0.0,855.2977777777779,3341.3166666666666,3170.442222222222,3651.141666666667,8013.908333333334,2846.0633333333335,4004.8299999999995,3243.733333333333,17.27,18.58,28/04/2013,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.0,0.0,940.8933333333334,2751.3816666666667,2930.501111111111,3050.3911111111115,6657.6,2330.6477777777777,3386.4988888888893,2710.0455555555554,21.11,22.24,29/04/2013,-45.64,-99.96,-115.52,-100.9,-103.58,-93.05,-97.25,-100.9,-93.67
0.0,0.0,874.7922222222222,2850.4394444444442,3060.703333333333,3130.1494444444447,6835.488333333333,2414.910555555555,3482.9649999999997,2820.736111111111,20.96,21.98,30/04/2013,-45.64,-99.96,-115.52,-100.9,-103.58,-93.05,-97.25,-100.9,-93.67
3.2,3.2,998.4069999999998,3321.017444444444,3126.232222222223,3491.6583333333333,7358.126222222222,2662.4682222222223,3676.8825555555554,3215.938666666667,19.35,20.25,01/05/2013,-27.53,-92.99,-110.65,-97.77,-100.25,-91.46,-93.33,-94.98,-90.23
5.0,2.4,938.4854444444445,3044.3810000000003,2935.952333333333,3242.377111111111,6891.483666666667,2490.0626666666667,3392.7445555555555,2996.611888888889,16.13,18.43,02/05/2013,-46.9,-91.03,-107.63,-95.75,-97.32,-90.02,-97.36,-93.18,-94.61
0.0,0.0,508.11555555555555,3367.6677777777777,3253.5805555555557,3620.4977777777776,7774.549999999999,2756.7194444444444,3954.7283333333335,3227.743888888889,18.37,20.0,03/05/2013,-23.71,-93.14,-109.63,-98.08,-100.5,-91.66,-93.38,-95.04,-89.91
0.6,0.0,818.6211111111111,3264.840555555556,3447.691666666667,3451.713888888889,7490.902222222222,2679.432777777778,3593.5655555555554,3413.089444444445,19.01,21.02,04/05/2013,-27.53,-92.99,-110.65,-97.77,-100.25,-91.46,-93.33,-94.98,-90.23
2.0,1.0,1179.275,3403.505,3528.251111111111,3468.6416666666664,7327.835,2666.542222222222,3603.6066666666666,3332.2844444444445,15.55,18.41,05/05/2013,-44.44,-100.78,-115.59,-101.69,-104.01,-93.62,-94.76,-101.49,-93.95
7.0,5.6,1360.3066666666668,3200.179444444444,3290.57,3324.5516666666663,6665.610555555556,2380.1299999999997,3222.847777777778,3128.257777777778,14.05,15.52,06/05/2013,-47.66,-100.82,-116.06,-100.73,-103.88,-93.27,-96.61,-102.27,-94.45
0.4,20.2,1753.9499999999998,3369.306666666667,3701.0361111111115,3414.8327777777777,6999.360555555556,2470.9838888888885,3691.851666666667,3332.396111111111,13.71,14.63,07/05/2013,-22.07,-92.91,-111.81,-97.76,-99.66,-91.48,-93.35,-95.08,-95.09
0.2,0.0,544.4466666666667,2973.3088888888888,3224.632777777778,3219.903333333333,7082.049444444445,2423.48,3546.656111111111,2939.7361111111113,15.08,16.22,08/05/2013,-46.9,-91.03,-107.63,-95.75,-97.32,-90.02,-97.36,-93.18,-94.61
0.2,0.2,646.4083333333333,3448.101666666667,3396.5466666666666,3662.8900000000003,8017.850555555556,2833.7183333333332,4100.7427777777775,3175.032777777778,16.4,17.72,09/05/2013,-38.39,-97.93,-117.72,-100.08,-102.57,-92.19,-96.73,-98.38,-105.39
0.2,0.0,851.1027777777778,3288.042777777778,3603.8794444444447,3435.278333333333,7450.988888888888,2563.3005555555555,3712.1972222222225,3227.5899999999997,16.25,17.24,10/05/2013,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.0,0.4,1320.131666666667,3417.7749999999996,3674.7438888888887,3459.0727777777774,6837.976111111111,2565.5155555555552,3753.6872222222228,3468.5505555555555,14.64,15.84,11/05/2013,-44.44,-100.79,-115.72,-101.69,-104.01,-93.62,-95.49,-101.72,-93.95
0.2,0.0,1109.5644444444447,3422.5422222222223,3488.0155555555557,3583.648333333333,7511.79,2564.628333333333,3910.7455555555553,3213.6594444444445,14.0,15.67,12/05/2013,-44.44,-100.79,-115.72,-101.69,-104.01,-93.62,-95.49,-101.72,-93.95
0.0,0.0,422.65222222222224,3347.978333333334,3400.0722222222216,3645.4055555555556,7975.300000000001,2786.9544444444446,4010.216666666667,3213.893333333333,14.62,17.65,13/05/2013,-25.05,-91.13,-107.51,-96.15,-97.66,-90.13,-91.76,-93.3,-89.71
0.2,0.0,539.6427777777777,3269.13,3425.6416666666664,3547.806666666667,7249.344999999999,2480.2549999999997,3835.0694444444443,3286.1133333333332,15.56,17.02,14/05/2013,-26.06,-93.57,-111.11,-98.22,-100.68,-91.83,-94.12,-95.73,-95.86
0.0,0.0,648.5838888888889,3343.9144444444446,3197.456666666667,3652.0672222222224,8015.198333333332,2849.4950000000003,4019.147777777778,3239.7472222222223,14.85,16.04,15/05/2013,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
14.8,18.6,1053.4172222222223,3642.972222222222,3941.148333333333,3692.282222222222,7115.5122222222235,2695.438333333333,3925.0561111111115,3691.9216666666666,14.76,16.5,16/05/2013,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
6.0,0.4,801.38,3574.2455555555553,3749.633888888889,3679.869444444444,7805.369444444445,2882.8166666666666,3924.48,3451.774444444445,13.82,15.48,17/05/2013,-33.38,-92.94,-107.88,-97.22,-99.64,-91.3,-93.63,-94.66,-97.02
0.0,0.4,1049.7255555555555,3276.3461111111114,3514.1805555555557,3401.132777777778,6795.267222222222,2475.280555555555,3692.258888888889,3246.614444444445,17.33,18.73,18/05/2013,-53.71,-92.24,-106.99,-96.53,-99.02,-89.3,-92.98,-93.88,-95.58
0.0,0.2,1849.8794444444445,3633.2794444444444,4081.9561111111116,3665.341111111111,6854.198888888888,2608.014444444444,3976.6749999999997,3686.954444444444,14.45,16.35,19/05/2013,-33.63,-93.21,-108.18,-97.88,-99.93,-91.43,-93.84,-95.03,-97.71
0.2,0.4,1678.2722222222224,3419.231111111111,3773.8422222222225,3462.944444444445,7022.501111111111,2455.2561111111113,3739.5416666666665,3386.81,13.9,15.29,20/05/2013,-46.83,-99.79,-115.74,-100.93,-103.48,-92.92,-97.33,-99.21,-92.79
4.0,5.0,1104.708888888889,3052.0522222222226,3031.591666666667,3260.743888888889,6858.00611111111,2391.2744444444447,3413.346111111111,2975.8244444444445,13.37,14.92,21/05/2013,-41.08,-99.23,-114.21,-100.81,-103.46,-92.85,-96.91,-98.75,-92.34
14.0,18.2,1139.5333333333333,3660.661666666667,3822.92,3711.206666666667,7278.54,2660.4927777777775,3932.8000000000006,3626.3355555555554,15.62,17.53,22/05/2013,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
5.8,8.2,1345.7549999999999,3233.0216666666665,3329.443888888889,3311.0361111111115,6487.222222222223,2343.1494444444443,3242.6861111111116,3093.611666666666,12.46,14.41,23/05/2013,-23.52,-93.2,-109.67,-98.14,-100.57,-91.71,-93.6,-95.26,-92.79
0.2,0.2,1522.9544444444446,3580.6455555555563,3441.4572222222223,3662.9938888888887,7658.388888888889,2457.4238888888885,3987.651666666667,3243.817222222222,11.96,13.5,24/05/2013,-26.99,-90.98,-107.83,-95.8,-97.31,-89.76,-97.36,-93.22,-94.0
0.2,1.0,1101.6155555555554,3331.881666666666,3572.603888888889,3458.7083333333335,6303.816111111111,2598.7322222222224,3767.542222222222,3431.9777777777776,10.91,11.99,25/05/2013,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.6,0.0,2070.4183333333335,3170.2650000000003,3393.5794444444446,3576.0655555555554,7813.262777777778,2786.907222222222,4027.6499999999996,3125.524444444445,10.88,12.59,26/05/2013,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.2,0.4,1848.3755555555556,3331.3372222222224,3577.5805555555557,3455.715,7264.435,2433.7022222222226,3742.2316666666666,3324.4555555555553,13.29,14.46,27/05/2013,-23.71,-93.35,-110.23,-98.19,-100.62,-91.81,-93.84,-95.53,-90.51
0.0,0.0,865.2111111111111,3269.5111111111114,3456.6061111111107,3548.2577777777783,7750.979444444443,2707.0222222222224,3891.7538888888894,3091.023888888889,15.28,16.57,28/05/2013,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
1.2,5.4,999.625,3295.497777777778,3727.818333333333,3484.34,6704.246666666667,2687.146111111111,3549.565,3431.5277777777783,13.35,14.45,29/05/2013,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
4.4,11.0,1146.1627777777778,3318.3822222222225,3111.4572222222223,3459.2233333333334,7144.776111111111,2471.091111111111,3619.146111111111,3186.3211111111113,11.18,11.78,30/05/2013,-20.6,-92.58,-111.14,-97.51,-99.47,-91.24,-92.92,-94.56,-92.0
1.0,6.4,808.2205555555556,3537.0405555555553,3942.942777777777,3658.758888888889,7141.453333333333,2741.077222222222,3694.422777777777,3537.2599999999998,11.52,12.35,31/05/2013,-33.38,-92.94,-107.88,-97.22,-99.64,-91.3,-93.63,-94.66,-97.02
4.2,16.8,923.0466666666666,3343.763333333334,3547.320555555555,3471.343888888889,6976.495555555556,2640.491666666667,3598.8044444444445,3363.047777777778,11.97,12.78,01/06/2013,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.2,0.0,1175.6927777777778,3170.4483333333333,3566.862777777778,3669.6077777777778,7941.779999999999,2876.9716666666664,4086.0216666666665,3440.2899999999995,15.17,16.75,02/06/2013,-23.52,-93.2,-109.65,-98.14,-100.57,-91.71,-93.57,-95.25,-90.11
1.0,0.2,864.6922222222223,3478.2005555555556,3863.780555555555,3638.0722222222225,7542.300555555556,2866.1133333333332,3918.562777777778,3494.4044444444444,14.0,15.96,03/06/2013,-28.6,-98.44,-114.7,-100.6,-103.09,-93.42,-96.08,-97.58,-88.96
3.6,31.6,613.735,3261.4155555555553,3843.3988888888885,3467.77,6591.250555555555,2770.673333333333,3639.895555555556,3444.0916666666667,15.11,15.26,04/06/2013,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
1.6,6.0,1040.4172222222223,3278.067777777778,3743.2761111111113,3478.7961111111113,6728.253333333332,2612.5155555555557,3487.2944444444447,3433.498333333334,15.93,16.29,05/06/2013,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.4,0.0,936.4005555555555,3201.4272222222226,3467.228888888889,3528.3888888888887,7137.422777777778,2501.4883333333332,3847.5583333333334,3254.193888888889,17.48,18.69,06/06/2013,-24.4,-91.22,-107.75,-96.22,-97.22,-90.22,-91.84,-93.4,-93.9
0.2,0.0,871.5422222222222,3471.45,3416.969444444445,3573.658888888889,7799.0138888888905,2610.133888888889,3841.6800000000003,3422.782777777778,19.11,20.05,07/06/2013,-44.44,-100.79,-115.72,-101.69,-104.01,-93.62,-95.49,-101.72,-93.95
0.0,0.0,1104.7433333333333,3404.003333333333,3357.251666666667,3626.063888888889,7913.344444444445,2622.965,3953.8249999999994,3196.1083333333336,19.04,19.87,08/06/2013,-45.41,-91.14,-108.09,-95.79,-97.35,-90.09,-97.36,-92.88,-94.65
0.0,0.2,1827.7305555555556,3280.2166666666667,3648.730000000001,3393.4227777777783,6775.194444444444,2399.666111111111,3686.536666666666,3269.206111111111,18.49,18.69,09/06/2013,-33.68,-93.17,-108.11,-97.65,-99.83,-91.4,-93.81,-94.86,-96.54
0.0,0.0,520.02,3341.3166666666666,3170.442222222222,3651.141666666667,8013.908333333334,2846.0633333333335,4004.8299999999995,3243.733333333333,16.48,18.18,10/06/2013,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.0,0.0,648.5838888888889,3341.3166666666666,3170.442222222222,3651.141666666667,8013.908333333334,2846.0633333333335,4004.8299999999995,3243.733333333333,16.95,18.66,11/06/2013,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.0,0.0,973.2416666666666,2848.989444444444,3029.1033333333335,3125.678888888889,6827.688888888889,2374.698333333333,3463.7255555555553,2812.5077777777774,21.03,21.41,12/06/2013,-44.93,-100.18,-115.08,-101.06,-103.58,-93.06,-96.4,-100.81,-92.8
0.0,0.0,684.9461111111111,2843.6161111111114,3135.976666666667,3254.1066666666666,7100.60388888889,2477.415555555556,3593.777222222222,2893.347222222222,21.09,22.56,13/06/2013,-45.64,-99.96,-115.52,-100.9,-103.58,-93.05,-97.25,-100.9,-93.67
0.0,0.0,377.70388888888886,3160.352222222222,3463.341111111111,3661.266666666667,7908.5138888888905,2807.3277777777776,4119.161666666667,3261.319444444444,21.27,22.82,14/06/2013,-25.05,-91.13,-107.51,-96.15,-97.66,-90.13,-91.76,-93.3,-89.71
0.0,0.0,539.2900000000001,2940.888333333334,3218.9772222222223,3395.1061111111107,7318.539444444444,2593.9416666666666,3819.1177777777775,3005.0355555555557,21.82,22.24,15/06/2013,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,864.3861111111113,3018.3583333333336,3427.408888888889,3401.813333333333,7405.297222222222,2671.486111111111,3844.8855555555556,3024.7255555555557,22.56,23.26,16/06/2013,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,876.6172222222223,2862.3594444444443,3023.4005555555555,3136.467777777778,6853.576111111111,2366.603888888889,3452.452222222222,2822.8483333333334,24.6,24.75,17/06/2013,-45.7,-101.15,-111.8,-101.59,-104.4,-93.86,-96.97,-98.34,-92.1
0.0,0.0,1059.4533333333334,3081.4927777777775,3287.685,3531.89,7710.655555555557,2598.641666666667,3860.7250000000004,3167.6850000000004,26.2,26.26,18/06/2013,-23.84,-93.16,-109.85,-98.07,-100.47,-91.67,-93.41,-95.04,-94.87
0.0,0.0,1059.4533333333334,3081.4927777777775,3287.685,3531.89,7710.655555555557,2598.641666666667,3860.7250000000004,3167.6850000000004,25.54,26.33,19/06/2013,-23.84,-93.16,-109.85,-98.07,-100.47,-91.67,-93.41,-95.04,-94.87
