Rainfall_Terni,Date,Flow_Rate_Lupa
9.084,13/11/2019,-113.3011565194358
9.084,14/11/2019,-113.3011565194358
9.084,15/11/2019,-113.3011565194358
9.084,16/11/2019,-113.3011565194358
9.084,17/11/2019,-113.3011565194358
9.084,18/11/2019,-113.3011565194358
9.084,19/11/2019,-113.3011565194358
9.084,20/11/2019,-113.3011565194358
9.084,21/11/2019,-113.3011565194358
9.084,22/11/2019,-113.3011565194358
9.084,23/11/2019,-113.3011565194358
9.084,24/11/2019,-113.3011565194358
9.084,25/11/2019,-113.3011565194358
9.084,26/11/2019,-113.3011565194358
9.084,27/11/2019,-113.3011565194358
9.084,28/11/2019,-113.3011565194358
9.084,29/11/2019,-113.3011565194358
9.084,30/11/2019,-113.3011565194358
2.6,01/12/2019,-111.86965563785945
2.6,02/12/2019,-111.86965563785945
2.6,03/12/2019,-111.86965563785945
2.6,04/12/2019,-111.86965563785945
2.6,05/12/2019,-111.86965563785945
2.6,06/12/2019,-111.86965563785945
2.6,07/12/2019,-111.86965563785945
2.6,08/12/2019,-111.86965563785945
2.6,09/12/2019,-111.86965563785945
2.6,10/12/2019,-111.86965563785945
2.6,11/12/2019,-111.86965563785945
2.6,12/12/2019,-111.86965563785945
2.6,13/12/2019,-111.86965563785945
2.6,14/12/2019,-111.86965563785945
2.6,15/12/2019,-111.86965563785945
2.6,16/12/2019,-111.86965563785945
2.6,17/12/2019,-111.86965563785945
2.6,18/12/2019,-111.86965563785945
2.6,19/12/2019,-111.86965563785945
2.6,20/12/2019,-111.86965563785945
2.6,21/12/2019,-111.86965563785945
2.6,22/12/2019,-111.86965563785945
2.6,23/12/2019,-111.86965563785945
2.6,24/12/2019,-111.86965563785945
2.6,25/12/2019,-111.86965563785945
2.6,26/12/2019,-111.86965563785945
2.6,27/12/2019,-111.86965563785945
2.6,28/12/2019,-111.86965563785945
2.6,29/12/2019,-111.86965563785945
2.6,30/12/2019,-111.86965563785945
2.6,31/12/2019,-111.86965563785945
2.2,01/01/2020,-111.40293648904553
0.2,02/01/2020,-106.56448936744945
0.0,03/01/2020,-98.1639544541498
0.0,04/01/2020,-98.1639544541498
0.2,05/01/2020,-106.56448936744945
0.0,06/01/2020,-98.1639544541498
0.0,07/01/2020,-98.1639544541498
0.0,08/01/2020,-98.1639544541498
0.2,09/01/2020,-106.56448936744945
0.0,10/01/2020,-98.1639544541498
0.0,11/01/2020,-98.1639544541498
0.2,12/01/2020,-106.56448936744945
0.2,13/01/2020,-106.56448936744945
0.0,14/01/2020,-98.1639544541498
0.2,15/01/2020,-106.56448936744945
0.0,16/01/2020,-98.1639544541498
0.2,17/01/2020,-106.56448936744945
7.8,18/01/2020,-108.0720499811977
1.6,19/01/2020,-93.59938269841268
0.0,20/01/2020,-98.1639544541498
0.0,21/01/2020,-98.1639544541498
0.0,22/01/2020,-98.1639544541498
0.2,23/01/2020,-106.56448936744945
0.0,24/01/2020,-98.1639544541498
4.2,25/01/2020,-104.95808261954862
0.2,26/01/2020,-106.56448936744945
0.2,27/01/2020,-106.56448936744945
2.2,28/01/2020,-111.40293648904553
0.2,29/01/2020,-106.56448936744945
0.2,30/01/2020,-106.56448936744945
0.0,31/01/2020,-98.1639544541498
16.4,01/02/2020,-107.05819999999999
2.4,02/02/2020,-98.60203030310545
0.0,03/02/2020,-98.1639544541498
3.0,04/02/2020,-112.73937771694091
0.8,05/02/2020,-95.96184415708814
0.0,06/02/2020,-98.1639544541498
0.0,07/02/2020,-98.1639544541498
0.0,08/02/2020,-98.1639544541498
0.2,09/02/2020,-106.56448936744945
0.4,10/02/2020,-97.87959499726327
0.0,11/02/2020,-98.1639544541498
0.2,12/02/2020,-106.56448936744945
0.0,13/02/2020,-98.1639544541498
8.2,14/02/2020,-100.88916010512308
0.0,15/02/2020,-98.1639544541498
0.2,16/02/2020,-106.56448936744945
0.0,17/02/2020,-98.1639544541498
0.0,18/02/2020,-98.1639544541498
4.6,19/02/2020,-107.36125225633609
0.2,20/02/2020,-106.56448936744945
0.0,21/02/2020,-98.1639544541498
0.0,22/02/2020,-98.1639544541498
0.0,23/02/2020,-98.1639544541498
0.0,24/02/2020,-98.1639544541498
0.0,25/02/2020,-98.1639544541498
5.0,26/02/2020,-100.22098765425653
4.8,27/02/2020,-92.31286136645572
6.2,28/02/2020,-91.42848166666667
0.0,29/02/2020,-98.1639544541498
0.0,01/03/2020,-98.1639544541498
18.8,02/03/2020,-100.26170000000016
8.8,03/03/2020,-101.13842066545675
0.2,04/03/2020,-106.56448936744945
0.2,05/03/2020,-106.56448936744945
8.6,06/03/2020,-103.86990066545677
2.6,07/03/2020,-111.86965563785945
0.2,08/03/2020,-106.56448936744945
0.0,09/03/2020,-98.1639544541498
0.0,10/03/2020,-98.1639544541498
0.0,11/03/2020,-98.1639544541498
0.0,12/03/2020,-98.1639544541498
0.0,13/03/2020,-98.1639544541498
0.0,14/03/2020,-98.1639544541498
0.2,15/03/2020,-106.56448936744945
0.0,16/03/2020,-98.1639544541498
0.0,17/03/2020,-98.1639544541498
0.0,18/03/2020,-98.1639544541498
0.2,19/03/2020,-106.56448936744945
0.0,20/03/2020,-98.1639544541498
0.0,21/03/2020,-98.1639544541498
0.0,22/03/2020,-98.1639544541498
0.0,23/03/2020,-98.1639544541498
0.6,24/03/2020,-87.26809893570262
0.0,25/03/2020,-98.1639544541498
0.0,26/03/2020,-98.1639544541498
0.0,27/03/2020,-98.1639544541498
9.2,28/03/2020,-106.20022955260575
2.6,29/03/2020,-111.86965563785945
1.6,30/03/2020,-93.59938269841268
1.2,31/03/2020,-96.46017516769945
0.4,01/04/2020,-97.87959499726327
0.0,02/04/2020,-98.1639544541498
0.0,03/04/2020,-98.1639544541498
0.0,04/04/2020,-98.1639544541498
0.0,05/04/2020,-98.1639544541498
0.0,06/04/2020,-98.1639544541498
0.0,07/04/2020,-98.1639544541498
0.0,08/04/2020,-98.1639544541498
0.0,09/04/2020,-98.1639544541498
0.0,10/04/2020,-98.1639544541498
0.0,11/04/2020,-98.1639544541498
0.0,12/04/2020,-98.1639544541498
0.0,13/04/2020,-98.1639544541498
1.4,14/04/2020,-100.01668666031861
0.0,15/04/2020,-98.1639544541498
0.0,16/04/2020,-98.1639544541498
0.0,17/04/2020,-98.1639544541498
0.0,18/04/2020,-98.1639544541498
0.0,19/04/2020,-98.1639544541498
18.2,20/04/2020,-97.45190000000007
1.0,21/04/2020,-100.21548260888702
8.8,22/04/2020,-101.13842066545675
0.0,23/04/2020,-98.1639544541498
0.0,24/04/2020,-98.1639544541498
0.2,25/04/2020,-106.56448936744945
0.0,26/04/2020,-98.1639544541498
0.0,27/04/2020,-98.1639544541498
15.4,28/04/2020,-100.12459999999999
6.8,29/04/2020,-92.3378931890141
0.0,30/04/2020,-98.1639544541498
0.0,01/05/2020,-98.1639544541498
1.6,02/05/2020,-93.59938269841268
0.0,03/05/2020,-98.1639544541498
0.0,04/05/2020,-98.1639544541498
0.0,05/05/2020,-98.1639544541498
0.0,06/05/2020,-98.1639544541498
0.0,07/05/2020,-98.1639544541498
0.0,08/05/2020,-98.1639544541498
0.0,09/05/2020,-98.1639544541498
0.0,10/05/2020,-98.1639544541498
2.8,11/05/2020,-98.65499742063498
5.6,12/05/2020,-90.30004047974315
0.4,13/05/2020,-97.87959499726327
0.0,14/05/2020,-98.1639544541498
0.0,15/05/2020,-98.1639544541498
0.0,16/05/2020,-98.1639544541498
0.0,17/05/2020,-98.1639544541498
0.0,18/05/2020,-98.1639544541498
76.0,19/05/2020,-86.1701
3.2,20/05/2020,-83.96727969872074
0.0,21/05/2020,-98.1639544541498
0.0,22/05/2020,-98.1639544541498
0.0,23/05/2020,-98.1639544541498
0.0,24/05/2020,-98.1639544541498
0.0,25/05/2020,-98.1639544541498
0.0,26/05/2020,-98.1639544541498
0.0,27/05/2020,-98.1639544541498
0.0,28/05/2020,-98.1639544541498
22.8,29/05/2020,-85.29320000000001
2.4,30/05/2020,-98.60203030310545
0.4,31/05/2020,-97.87959499726327
0.0,01/06/2020,-98.1639544541498
4.4,02/06/2020,-83.55372194366842
0.6,03/06/2020,-87.26809893570262
8.0,04/06/2020,-80.91370020319722
20.0,05/06/2020,-89.62660000000017
0.2,06/06/2020,-106.56448936744945
0.0,07/06/2020,-98.1639544541498
2.6,08/06/2020,-111.86965563785945
1.6,09/06/2020,-93.59938269841268
3.6,10/06/2020,-88.49393345534358
6.2,11/06/2020,-91.42848166666667
0.2,12/06/2020,-106.56448936744945
0.8,13/06/2020,-95.96184415708814
1.6,14/06/2020,-93.59938269841268
4.8,15/06/2020,-92.31286136645572
0.6,16/06/2020,-87.26809893570262
10.0,17/06/2020,-88.47211209410506
2.8,18/06/2020,-98.65499742063498
0.2,19/06/2020,-106.56448936744945
0.0,20/06/2020,-98.1639544541498
0.0,21/06/2020,-98.1639544541498
0.0,22/06/2020,-98.1639544541498
0.0,23/06/2020,-98.1639544541498
0.0,24/06/2020,-98.1639544541498
0.0,25/06/2020,-98.1639544541498
0.0,26/06/2020,-98.1639544541498
0.0,27/06/2020,-98.1639544541498
0.0,28/06/2020,-98.1639544541498
0.0,29/06/2020,-98.1639544541498
0.0,30/06/2020,-98.1639544541498
